GameNumber,PlayerName,Country,Score,SecondaryScore
32,William Kin,"Hong Kong SAR, China",154,1
32,#439586,China,224,1
32,Ashleigh Roberts,United States of America,158,1
32,#659626,United States of America,239,1
32,#576622,Canada,66,1
32,#520107,France,213,1
32,#332651,United States of America,346,1
32,Kevin Halim,United States of America,324,1
32,Mel Levin,United Kingdom,235,1
32,Jeffrey Ngundo,Kenya,217,1
32,Rohan Malla,United States of America,393,1
32,#718440,Singapore,371,1
32,Jackson Gillard,Australia,257,1
32,#821836,United Kingdom,254,1
32,Karney Shaykhimardanov,United Arab Emirates,320,1
32,Paul Barnhurst,United States of America,298,1
32,Adam Carter,Canada,287,1
32,#172299,United States of America,180,1
32,#977997,Italy,232,1
32,#967592,United States of America,180,1
32,Nihal Singh,India,213,1
32,#878745,United States of America,195,1
32,#933785,United States of America,18,1
32,#503802,Germany,0,1
32,#615449,United States of America,0,1
32,#866085,Vietnam,0,1
33,Laurence Lau,United States of America,1000,1
33,Diarmuid Early,Ireland,717,1
33,Michael Jarman,Canada,683,1
33,Andrew Ngai,Australia,675,1
33,Willem Gerritsen,Netherlands,663,1
33,Joseph Michael Palisoc,United States of America,650,1
33,Paul Dent,United Kingdom,654,1
33,Michael Clarke,New Zealand,683,1
33,Matthew Fried,Australia,763,1
33,Harry Gross,United Kingdom,446,1
33,Jonathan Chui,United Kingdom,508,1
33,Anup Agarwal,India,704,1
33,Eduardo Gonzalez Arias,Spain,508,1
33,Peter Scharl,United States of America,400,1
33,Nick Boberg,New Zealand,617,1
33,Sameer Jagetia,United States of America,608,1
33,Steve Schulz,Australia,679,1
33,Min Chen,Australia,625,1
33,Tim Roberts,United Kingdom,554,1
33,David Brown,United States of America,575,1
33,Samir Asadov,Ukraine,688,1
33,John Lim,Australia,367,1
33,Lianna Gerrish,United States of America,646,1
33,Stevenson Yu,Philippines,700,1
33,Alexey Sviridov,United Kingdom,592,1
33,Gareth Watson,South Africa,496,1
33,Jack Franken,United States of America,617,1
33,Adam Reichenbach,Hungary,525,1
33,Chris Clarke,United Kingdom,629,1
33,Jason Webber,South Africa,546,1
33,Timothy Shue,New Zealand,654,1
33,David Drury,United Kingdom,950,1
33,Patrick Chatain,Canada,471,1
33,Stephanie Annerose,United States of America,604,1
33,Charles Poulain,France,658,1
33,Greg Hingsbergen,United States of America,321,1
33,Bram Van Eeckhout,Belgium,529,1
33,Cameron Fraser,New Zealand,475,1
33,Nicholas Fox,United States of America,488,1
33,Cheong Ng,New Zealand,658,1
33,Hilary Smart,United Kingdom,450,1
33,Dhara Shah,India,579,1
33,Peter Rebecchi,United Kingdom,508,1
33,James Humpish,United Kingdom,621,1
33,Aleksandrs Goba,Latvia,592,1
33,Ben deLeon,United States of America,542,1
33,Matthew Russell,New Zealand,475,1
33,Smith Jain,India,708,1
33,William Freestone,United Kingdom,475,1
33,Paul Blankenhorn,Germany,600,1
33,Pakkapong Sricharoen,Thailand,529,1
33,David Rosel,United Kingdom,242,1
33,Harry Seiders,United States of America,533,1
33,Brian Hanley,United States of America,554,1
33,Ian Gore,United States of America,546,1
33,Stefanus Ng,Indonesia,275,1
33,Brian Csipkes,United States of America,642,1
33,Jeremy Freelove,United States of America,392,1
33,Jean Drouin,Canada,550,1
33,James Curtis,United Kingdom,492,1
33,Jason Sindler,United States of America,554,1
33,Darryl Tan,United Kingdom,408,1
33,Julien Lacaze,Réunion,463,1
33,Karim Awenat,United Kingdom,346,1
33,Branden Lewis,Canada,425,1
33,Catherine Xu,Australia,458,1
33,Zsolt Mogyorósi,Hungary,500,1
33,Andrew Yu,Australia,533,1
33,Emilie Williams,Canada,400,1
33,Ivan Rico,Colombia,546,1
33,Katelyn Stienen,United States of America,421,1
33,Thanasis Dogramatzidis,Greece,471,1
33,Nikolay Georgiev,Bulgaria,438,1
33,Martin Witulski,Germany,433,1
33,Alejandro Rodriguez,Brazil,363,1
33,Ricardo Domínguez,Mexico,358,1
33,Barbara Mauric,France,442,1
33,Pichaya Pan-anukooln,Thailand,400,1
33,Filip Krerowicz,Poland,488,1
33,Jerome Foucaud,United Kingdom,433,1
33,Jaq Kennedy,United Kingdom,421,1
33,Alana Reid,Canada,325,1
33,Benjamin Weber,Austria,371,1
33,Stig Hedström-Cornéer,Sweden,171,1
33,Armando Godina Carrasco,United Kingdom,563,1
33,Robert Valentine,United States of America,367,1
33,Niel Du Plessis,South Africa,471,1
33,Alwyn Birkholtz,South Africa,542,1
33,Jim Pappalardo,United States of America,300,1
33,Olli Hamalainen,Australia,417,1
33,Paul Smith,United Kingdom,588,1
33,Otoku Kimoto,Japan,442,1
33,Gonçalo Antunes,Portugal,250,1
33,Graydon Moore,Canada,479,1
33,Charles Buchanan,Chile,388,1
33,Kaixin Xiao,United Kingdom,292,1
33,Elena Fothergill,United Kingdom,417,1
33,Jorge Ivan Ayala Rojas,Colombia,329,1
33,#369851,"Hong Kong SAR, China",463,1
33,Stanislav Kubeš,Czech Republic,404,1
33,Tetsuki Ando,Switzerland,417,1
33,John Wickett,Canada,463,1
33,Kazuhiko Haginiwa,Australia,379,1
33,David Nordstrom,United States of America,275,1
33,Norman Sheppard,United States of America,404,1
33,Ben Buring,France,300,1
33,Isaac Lee,Singapore,342,1
33,#549792,United States of America,329,1
33,Bo Rydobon,Thailand,113,1
33,#523485,United States of America,413,1
33,Thomas Chan,United States of America,0,1
33,Jacob Labkovski,United States of America,542,1
33,Colin Sheehe,United States of America,567,1
33,Minghao Zhang,Australia,167,1
33,Fraser Buchanan,Canada,421,1
33,Clint Penrod,United States of America,271,1
33,Suandy Chandra,Indonesia,246,1
33,Deirdre Burke,Ireland,296,1
33,Paul Delvecchio,United States of America,154,1
33,#786940,United Kingdom,438,1
33,Arnold Miron,United Kingdom,496,1
33,Franz Brunner,Germany,379,1
33,#280931,Germany,379,1
33,#432386,United Kingdom,75,1
33,Robert Buemmer,Australia,696,1
33,Tyson Corner,United States of America,513,1
33,Sam Henley,Australia,158,1
33,Ruth Ball,United Kingdom,550,1
33,Nick Tone,United States of America,404,1
33,#421768,United Kingdom,242,1
33,Majid Ali,Ireland,233,1
33,Stefanie Maxwell,United States of America,204,1
33,Jaqi Eringman,United States of America,283,1
33,Lawson Cox,United States of America,383,1
33,Chee Kui Lee,United Kingdom,246,1
33,Ny Tsiory Rakotonanahary,Madagascar,454,1
33,#861728,Serbia,246,1
33,#231007,India,221,1
33,Alan Mo,China,117,1
33,Jörg Profanter,Austria,346,1
33,Justine Lamblin,France,63,1
33,#241394,Australia,346,1
33,Kush Agarwalla,India,292,1
33,Morgan Carr,United States of America,188,1
33,Venkat Ravi,India,13,1
33,Jack Parsons,United Kingdom,192,1
33,Riley Flischel,United States of America,479,1
33,#761540,Germany,392,1
33,Braxton Barker,United States of America,429,1
33,Monty Urmilevicius,Denmark,296,1
33,#526813,United Kingdom,300,1
33,Henriette Hamer,Netherlands,183,1
33,Dominic Tso,Australia,100,1
33,William Kin,"Hong Kong SAR, China",113,1
33,David Tang,Australia,275,1
33,Jason Lan Yan On,Australia,263,1
33,Yung Lam,Australia,267,1
33,Jerryl Goh,Singapore,321,1
33,Lisa Huang,Australia,158,1
33,Krishna Hira,Australia,379,1
33,#659626,United States of America,113,1
33,Ayman Ramzy Raslan,Egypt,33,1
33,Tobias White,Australia,429,1
33,#520107,France,271,1
33,#332651,United States of America,308,1
33,Rachel Chia,Australia,333,1
33,#493672,United States of America,408,1
33,John Opondo,Kenya,13,1
33,Arina Chan,Australia,392,1
33,Niko Ustin,United States of America,417,1
33,#635743,Italy,575,1
33,Vineet Sharma,India,558,1
33,Katie May,United States of America,271,1
33,Hannah Larsen,United States of America,458,1
33,Marko Matkovic,Australia,213,1
33,#603379,Singapore,233,1
33,Alex Dakaj,United Kingdom,133,1
33,Anthea Yeo,Singapore,225,1
33,#760754,Costa Rica,321,1
33,#174125,Canada,308,1
33,Drew Depriest,United States of America,308,1
33,#284344,Australia,300,1
33,Bassem Elmekkawy,Egypt,300,1
33,#480507,Australia,208,1
33,Edward Isabella,United States of America,263,1
33,#464522,United States of America,200,1
33,Lachlan Rodwell,Australia,221,1
33,#494423,Singapore,204,1
33,#642905,Austria,196,1
33,#503802,Germany,0,1
33,#287329,Germany,38,1
34,Anup Agarwal,India,25,1
34,Diarmuid Early,Ireland,50,1
34,Samir Asadov,Ireland,75,1
34,Stevenson Yu,Philippines,90,1
34,Robert Buemmer,Australia,125,1
34,Smith Jain,India,370,1
34,Matthew Fried,Australia,430,1
34,David Drury,United Kingdom,475,1
35,Laurence Lau,United States of America,1000,1
35,Diarmuid Early,Ireland,597,1
35,Michael Jarman,Canada,1000,1
35,Andrew Ngai,Australia,653,1
35,Willem Gerritsen,Netherlands,586,1
35,Joseph Michael Palisoc,United States of America,634,1
35,Paul Dent,United Kingdom,586,1
35,Matthew Fried,Australia,474,1
35,Harry Gross,United Kingdom,500,1
35,Jonathan Chui,United Kingdom,709,1
35,Anup Agarwal,India,612,1
35,Eduardo Gonzalez Arias,Spain,978,1
35,Peter Scharl,United States of America,418,1
35,Nick Boberg,New Zealand,485,1
35,Sameer Jagetia,United States of America,590,1
35,Steve Schulz,Australia,504,1
35,Tim Roberts,United Kingdom,504,1
35,David Brown,United States of America,537,1
35,Samir Asadov,Ukraine,530,1
35,John Lim,Australia,504,1
35,Lianna Gerrish,United States of America,507,1
35,Stevenson Yu,Philippines,493,1
35,Alexey Sviridov,United Kingdom,616,1
35,Jack Franken,United States of America,347,1
35,Adam Reichenbach,Hungary,478,1
35,Chris Clarke,United Kingdom,440,1
35,Jason Webber,South Africa,575,1
35,Timothy Shue,New Zealand,459,1
35,Patrick Chatain,Canada,597,1
35,Stephanie Annerose,United States of America,541,1
35,Charles Poulain,France,511,1
35,Greg Hingsbergen,United States of America,463,1
35,Bram Van Eeckhout,Belgium,493,1
35,Cameron Fraser,New Zealand,425,1
35,Nicholas Fox,United States of America,396,1
35,Cheong Ng,New Zealand,556,1
35,Hilary Smart,United Kingdom,384,1
35,Dhara Shah,India,485,1
35,Peter Rebecchi,United Kingdom,493,1
35,James Humpish,United Kingdom,522,1
35,Aleksandrs Goba,Latvia,336,1
35,Ben deLeon,United States of America,410,1
35,Matthew Russell,New Zealand,504,1
35,Janis Reinis Beikmanis,Latvia,504,1
35,Smith Jain,India,526,1
35,William Freestone,United Kingdom,530,1
35,Paul Blankenhorn,Germany,481,1
35,Pakkapong Sricharoen,Thailand,489,1
35,David Rosel,United Kingdom,504,1
35,Harry Seiders,United States of America,478,1
35,Brian Hanley,United States of America,444,1
35,Ian Gore,United States of America,425,1
35,Stefanus Ng,Indonesia,388,1
35,Brian Csipkes,United States of America,369,1
35,Jeremy Freelove,United States of America,455,1
35,Jean Drouin,Canada,410,1
35,James Curtis,United Kingdom,455,1
35,Jason Sindler,United States of America,414,1
35,Julien Lacaze,Réunion,261,1
35,Gregory Robert,United States of America,474,1
35,Karim Awenat,United Kingdom,306,1
35,Branden Lewis,Canada,414,1
35,Catherine Xu,Australia,407,1
35,Nick Lowman,United States of America,451,1
35,Zsolt Mogyorósi,Hungary,414,1
35,Andrew Yu,Australia,481,1
35,Emilie Williams,Canada,478,1
35,Ivan Rico,Colombia,399,1
35,Katelyn Stienen,United States of America,425,1
35,Nikolay Georgiev,Bulgaria,388,1
35,Joe Letts,United Kingdom,399,1
35,Martin Witulski,Germany,425,1
35,Alejandro Rodriguez,Brazil,101,1
35,Ricardo Domínguez,Mexico,407,1
35,Barbara Mauric,France,556,1
35,Pichaya Pan-anukooln,Thailand,470,1
35,Jerome Foucaud,United Kingdom,493,1
35,Jaq Kennedy,United Kingdom,366,1
35,Andrew Biglowe,United Kingdom,425,1
35,Alana Reid,Canada,377,1
35,Benjamin Weber,Austria,433,1
35,Stig Hedström-Cornéer,Sweden,388,1
35,Armando Godina Carrasco,United Kingdom,373,1
35,Alwyn Birkholtz,South Africa,463,1
35,Jim Pappalardo,United States of America,384,1
35,Olli Hamalainen,Australia,384,1
35,Paul Smith,United Kingdom,481,1
35,Otoku Kimoto,Japan,463,1
35,Gonçalo Antunes,Portugal,392,1
35,Graydon Moore,Canada,343,1
35,Charles Buchanan,Chile,470,1
35,Elena Fothergill,United Kingdom,399,1
35,Maxim Sagaidak,Germany,149,1
35,#369851,"Hong Kong SAR, China",410,1
35,Stanislav Kubeš,Czech Republic,310,1
35,Tetsuki Ando,Switzerland,299,1
35,Kazuhiko Haginiwa,Australia,500,1
35,Norman Sheppard,United States of America,276,1
35,Allan Hoang,Australia,455,1
35,Ben Buring,France,325,1
35,#549792,United States of America,403,1
35,#523485,United States of America,287,1
35,Thomas Chan,United States of America,0,1
35,Jacob Labkovski,United States of America,377,1
35,Colin Sheehe,United States of America,358,1
35,Minghao Zhang,Australia,164,1
35,Fraser Buchanan,Canada,336,1
35,Clint Penrod,United States of America,343,1
35,Suandy Chandra,Indonesia,216,1
35,Deirdre Burke,Ireland,403,1
35,Paul Delvecchio,United States of America,444,1
35,Arnold Miron,United Kingdom,444,1
35,Franz Brunner,Germany,310,1
35,#432386,United Kingdom,123,1
35,Robert Buemmer,Australia,549,1
35,Tyson Corner,United States of America,440,1
35,Ruth Ball,United Kingdom,549,1
35,Nick Tone,United States of America,459,1
35,#421768,United Kingdom,269,1
35,Majid Ali,Ireland,347,1
35,Jaqi Eringman,United States of America,246,1
35,Chee Kui Lee,United Kingdom,187,1
35,#861728,Serbia,213,1
35,#231007,India,160,1
35,Jörg Profanter,Austria,463,1
35,#532533,Australia,287,1
35,Sarah Fraser,Georgia,295,1
35,Justine Lamblin,France,220,1
35,#241394,Australia,261,1
35,David X Martinez,Mexico,22,1
35,Morgan Carr,United States of America,71,1
35,Jack Parsons,United Kingdom,209,1
35,Riley Flischel,United States of America,444,1
35,Karlheinz Weyh,Germany,347,1
35,#526813,United Kingdom,116,1
35,Henriette Hamer,Netherlands,369,1
35,Dominic Tso,Australia,138,1
35,William Kin,"Hong Kong SAR, China",187,1
35,David Tang,Australia,310,1
35,Jason Lan Yan On,Australia,332,1
35,#119946,Spain,511,1
35,Yung Lam,Australia,328,1
35,Chris Pipka,Canada,493,1
35,Jerryl Goh,Singapore,373,1
35,Lisa Huang,Australia,403,1
35,Krishna Hira,Australia,179,1
35,Csanad Forika,Denmark,451,1
35,Tobias White,Australia,310,1
35,#493672,United States of America,224,1
35,Kevin Halim,United States of America,299,1
35,Arina Chan,Australia,216,1
35,#555088,Netherlands,116,1
35,Rory Ackerman,Australia,250,1
35,#748085,United States of America,45,1
35,Katie May,United States of America,190,1
35,Marko Matkovic,Australia,243,1
35,#603379,Singapore,205,1
35,#242566,Australia,22,1
35,Alex Chan,Australia,149,1
35,Eldar Lachinov,Azerbaijan,328,1
35,Nathan Steele,United Kingdom,272,1
35,Frita Afrianty Triswara,Indonesia,250,1
35,#172299,United States of America,22,1
35,Badia Gbehi,France,101,1
35,Dimas Zaki Alkani Putra,Indonesia,194,1
35,#527895,Indonesia,134,1
35,#503802,Germany,86,1
35,#319487,United States of America,60,1
36,Laurence Lau,United States of America,1000,1
36,Diarmuid Early,Ireland,972,1
36,Michael Jarman,Canada,818,1
36,Andrew Ngai,Australia,805,1
36,Willem Gerritsen,Netherlands,610,1
36,Joseph Michael Palisoc,United States of America,850,1
36,Paul Dent,United Kingdom,649,1
36,Michael Clarke,New Zealand,617,1
36,Matthew Fried,Australia,617,1
36,Harry Gross,United Kingdom,624,1
36,Jonathan Chui,United Kingdom,589,1
36,Anup Agarwal,India,628,1
36,Eduardo Gonzalez Arias,Spain,518,1
36,Peter Scharl,United States of America,624,1
36,Nick Boberg,New Zealand,475,1
36,Sameer Jagetia,United States of America,553,1
36,Steve Schulz,Australia,702,1
36,Min Chen,Australia,550,1
36,Tim Roberts,United Kingdom,574,1
36,Samir Asadov,Ukraine,578,1
36,John Lim,Australia,532,1
36,Lianna Gerrish,United States of America,546,1
36,Stevenson Yu,Philippines,429,1
36,Alexey Sviridov,United Kingdom,617,1
36,Gareth Watson,South Africa,578,1
36,Jack Franken,United States of America,259,1
36,Adam Reichenbach,Hungary,603,1
36,Chris Clarke,United Kingdom,557,1
36,Jason Webber,South Africa,553,1
36,Timothy Shue,New Zealand,539,1
36,Patrick Chatain,Canada,516,1
36,Stephanie Annerose,United States of America,436,1
36,Charles Poulain,France,450,1
36,Greg Hingsbergen,United States of America,482,1
36,Bram Van Eeckhout,Belgium,578,1
36,Cameron Fraser,New Zealand,482,1
36,Cheong Ng,New Zealand,440,1
36,Hilary Smart,United Kingdom,525,1
36,Dhara Shah,India,465,1
36,Peter Rebecchi,United Kingdom,582,1
36,James Humpish,United Kingdom,479,1
36,Aleksandrs Goba,Latvia,387,1
36,Ben deLeon,United States of America,408,1
36,Matthew Russell,New Zealand,358,1
36,Janis Reinis Beikmanis,Latvia,422,1
36,Smith Jain,India,496,1
36,William Freestone,United Kingdom,553,1
36,Paul Blankenhorn,Germany,468,1
36,Pakkapong Sricharoen,Thailand,591,1
36,David Rosel,United Kingdom,489,1
36,Harry Seiders,United States of America,528,1
36,Brian Hanley,United States of America,514,1
36,Ian Gore,United States of America,465,1
36,Stefanus Ng,Indonesia,518,1
36,Brian Csipkes,United States of America,369,1
36,Jean Drouin,Canada,461,1
36,James Curtis,United Kingdom,454,1
36,Jason Sindler,United States of America,443,1
36,Darryl Tan,United Kingdom,479,1
36,Julien Lacaze,Réunion,433,1
36,Ben Gutscher,China,514,1
36,Gregory Robert,United States of America,390,1
36,Karim Awenat,United Kingdom,482,1
36,Branden Lewis,Canada,454,1
36,Catherine Xu,Australia,525,1
36,Zsolt Mogyorósi,Hungary,429,1
36,Emilie Williams,Canada,489,1
36,Ivan Rico,Colombia,323,1
36,Katelyn Stienen,United States of America,401,1
36,Thanasis Dogramatzidis,Greece,511,1
36,Nikolay Georgiev,Bulgaria,415,1
36,Joe Letts,United Kingdom,291,1
36,Martin Witulski,Germany,489,1
36,Alejandro Rodriguez,Brazil,152,1
36,Ricardo Domínguez,Mexico,408,1
36,Barbara Mauric,France,291,1
36,Pichaya Pan-anukooln,Thailand,387,1
36,Filip Krerowicz,Poland,337,1
36,Jerome Foucaud,United Kingdom,397,1
36,Jaq Kennedy,United Kingdom,408,1
36,Andrew Biglowe,United Kingdom,507,1
36,Alana Reid,Canada,355,1
36,Benjamin Weber,Austria,301,1
36,Stig Hedström-Cornéer,Sweden,387,1
36,Armando Godina Carrasco,United Kingdom,309,1
36,Alwyn Birkholtz,South Africa,411,1
36,Jim Pappalardo,United States of America,355,1
36,Olli Hamalainen,Australia,270,1
36,Paul Smith,United Kingdom,486,1
36,Otoku Kimoto,Japan,270,1
36,Gonçalo Antunes,Portugal,340,1
36,Graydon Moore,Canada,326,1
36,Charles Buchanan,Chile,312,1
36,Kaixin Xiao,United Kingdom,348,1
36,Elena Fothergill,United Kingdom,316,1
36,#369851,"Hong Kong SAR, China",355,1
36,Stanislav Kubeš,Czech Republic,262,1
36,Tetsuki Ando,Switzerland,312,1
36,Kazuhiko Haginiwa,Australia,280,1
36,Norman Sheppard,United States of America,323,1
36,Ben Buring,France,277,1
36,#549792,United States of America,316,1
36,#523485,United States of America,280,1
36,Thomas Chan,United States of America,401,1
36,Jacob Labkovski,United States of America,429,1
36,Colin Sheehe,United States of America,613,1
36,Minghao Zhang,Australia,330,1
36,Fraser Buchanan,Canada,280,1
36,Clint Penrod,United States of America,294,1
36,Suandy Chandra,Indonesia,284,1
36,Deirdre Burke,Ireland,273,1
36,Paul Delvecchio,United States of America,411,1
36,Arnold Miron,United Kingdom,496,1
36,Franz Brunner,Germany,376,1
36,#432386,United Kingdom,301,1
36,Robert Buemmer,Australia,518,1
36,Sam Henley,Australia,440,1
36,Nick Tone,United States of America,301,1
36,#421768,United Kingdom,223,1
36,Majid Ali,Ireland,220,1
36,Stefanie Maxwell,United States of America,351,1
36,Jaqi Eringman,United States of America,280,1
36,Lawson Cox,United States of America,362,1
36,Chee Kui Lee,United Kingdom,252,1
36,Ny Tsiory Rakotonanahary,Madagascar,390,1
36,#861728,Serbia,280,1
36,#231007,India,209,1
36,Jörg Profanter,Austria,461,1
36,Sarah Fraser,Georgia,312,1
36,#241394,Australia,199,1
36,Morgan Carr,United States of America,170,1
36,Venkat Ravi,India,266,1
36,Jack Parsons,United Kingdom,206,1
36,Riley Flischel,United States of America,337,1
36,Karlheinz Weyh,Germany,0,1
36,Henriette Hamer,Netherlands,270,1
36,William Kin,"Hong Kong SAR, China",312,1
36,David Tang,Australia,344,1
36,Jason Lan Yan On,Australia,319,1
36,Yung Lam,Australia,280,1
36,Chris Pipka,Canada,344,1
36,Jerryl Goh,Singapore,138,1
36,Lisa Huang,Australia,266,1
36,Krishna Hira,Australia,266,1
36,Csanad Forika,Denmark,358,1
36,Rachel Chia,Australia,319,1
36,#555088,Netherlands,117,1
36,Rory Ackerman,Australia,348,1
36,#611971,Canada,422,1
36,Anthea Yeo,Singapore,145,1
36,#488328,United States of America,369,1
36,Andrew Heybruch,United States of America,230,1
36,Badia Gbehi,France,110,1
36,#845054,Canada,184,1
36,#503802,Germany,0,1
36,#319487,United States of America,18,1
36,#523930,India,0,1
36,Paulo Bezerra,Brazil,0,1
37,Diarmuid Early,Ireland,901,1
37,Andrew Ngai,Australia,766,1
37,Michael Jarman,Canada,842,1
37,Michael Clarke,New Zealand,712,1
37,Matthew Fried,Australia,831,1
37,Joseph Michael Palisoc,United States of America,754,1
37,Steve Schulz,Australia,528,1
37,Anup Agarwal,India,822,1
37,Peter Scharl,United States of America,466,1
37,Paul Dent,United Kingdom,672,1
37,Jack Franken,United States of America,655,1
37,Willem Gerritsen,Netherlands,766,1
37,Chris Clarke,United Kingdom,571,1
37,Min Chen,Australia,602,1
37,Sameer Jagetia,United States of America,551,1
37,Cameron Fraser,New Zealand,537,1
37,Colin Sheehe,United States of America,418,1
37,John Lim,Australia,540,1
37,Gareth Watson,South Africa,506,1
37,Samir Asadov,Ukraine,616,1
37,Bram Van Eeckhout,Belgium,455,1
37,Nick Boberg,New Zealand,492,1
37,Jason Sindler,United States of America,517,1
37,Harry Gross,United Kingdom,644,1
37,Joshua Bruce,United States of America,621,1
37,Alexey Sviridov,United Kingdom,85,1
37,Sergio Trifiletti,Italy,477,1
37,Ben deLeon,United States of America,562,1
37,Lianna Gerrish,United States of America,624,1
37,Martin Morissette,Canada,446,1
37,Emad Oughourli,United States of America,407,1
37,Karim Awenat,United Kingdom,429,1
37,Jaq Kennedy,United Kingdom,393,1
37,Janis Reinis Beikmanis,Latvia,650,1
37,William Freestone,United Kingdom,579,1
37,Stevenson Yu,Philippines,554,1
37,Timothy Shue,New Zealand,542,1
37,Ian Gore,United States of America,429,1
37,Zsolt Mogyorósi,Hungary,350,1
37,Matthew Russell,New Zealand,410,1
37,Adam Carter,Canada,410,1
37,Patrick Chatain,Colombia,398,1
37,Smith Jain,India,520,1
37,Andrew Heybruch,United States of America,362,1
37,Riley Flischel,United States of America,418,1
37,James Humpish,United Kingdom,342,1
37,Tyler Hargrave,Canada,444,1
37,Jacob Labkovski,United States of America,415,1
37,Ella Boberg,New Zealand,486,1
37,Jason Webber,South Africa,492,1
37,Oliver Redfern,United Kingdom,424,1
37,Jeremy Freelove,United States of America,432,1
37,Stephanie Annerose,United States of America,525,1
37,Ruth Ball,United Kingdom,427,1
37,Cheong Ng,New Zealand,650,1
37,Brian Hanley,United States of America,503,1
37,Pakkapong Sricharoen,Thailand,410,1
37,Christian Hueber,Austria,723,1
37,Robert Buemmer,Australia,540,1
37,Nick Lowman,United States of America,545,1
37,Julien Lacaze,Réunion,435,1
37,Coby Dombrowsky,United States of America,359,1
37,Dhara Shah,India,472,1
37,Charles Poulain,France,401,1
37,John Thomas Chuatak,Philippines,319,1
37,Jim Pappalardo,United States of America,441,1
37,Catherine Xu,Australia,381,1
37,Ben Gutscher,China,398,1
37,Katelyn Stienen,United States of America,452,1
37,Emilie Williams,Canada,407,1
37,Branden Lewis,Canada,410,1
37,Esther Vander Meulen,Canada,342,1
37,Alwyn Birkholtz,South Africa,370,1
37,Gonçalo Antunes,Portugal,299,1
37,Terry Milyard,United States of America,277,1
37,Jean Drouin,Canada,379,1
37,Mark Jouret,United States of America,291,1
37,Becky Mansell,United Kingdom,393,1
37,Arnold Miron,United Kingdom,379,1
37,James Curtis,United Kingdom,367,1
37,Patrick Nußmann,Germany,404,1
37,Ricardo Domínguez,Mexico,466,1
37,Kaitlin Salzke,Australia,345,1
37,Andrew Yu,Australia,435,1
37,Michael Holzinger,Austria,356,1
37,Adam Steiner,Austria,401,1
37,Tobias White,Australia,427,1
37,Washington Demicheli,Brazil,291,1
37,Jerome Foucaud,France,435,1
37,Brendan Ng,United Kingdom,345,1
37,Ivan Rico,Colombia,407,1
37,Alana Reid,Canada,319,1
37,Gregory Robert,United States of America,545,1
37,#268265,Australia,260,1
37,#280931,Germany,302,1
37,Robert Valentine,United States of America,308,1
37,Arina Chan,Australia,463,1
37,Nikolay Georgiev,Bulgaria,424,1
37,Matthias Prosser,Australia,342,1
37,Filip Krerowicz,Poland,345,1
37,Jonathan Lee,"Hong Kong SAR, China",438,1
37,John Wickett,Canada,429,1
37,Karsten Hartlieb,Germany,387,1
37,Franz Brunner,Germany,280,1
37,Tonya Sitko,United States of America,407,1
37,Lachlan Rodwell,Australia,350,1
37,David Tang,Australia,277,1
37,Aksian Uthesh,United Arab Emirates,427,1
37,Trung Ho,Vietnam,458,1
37,David Nordstrom,United States of America,424,1
37,Jakub Pomykalski,Poland,446,1
37,Armando Godina Carrasco,United Kingdom,432,1
37,Erick Escalante,Peru,234,1
37,Evan Welsh,United States of America,316,1
37,Darryl Tan,United Kingdom,376,1
37,Norman Sheppard,United States of America,395,1
37,#532533,Australia,331,1
37,Graydon Moore,Canada,367,1
37,Jorge Ivan Ayala Rojas,Colombia,446,1
37,Hilary Smart,United Kingdom,424,1
37,Laurence Lau,United States of America,"1,000",1
37,Lisa Huang,Australia,364,1
37,Sandip Agarwal,India,172,1
37,Jonas Mayoraz,Switzerland,243,1
37,Reece Adams,South Africa,220,1
37,Rohan Malla,United States of America,328,1
37,David Rosel,United Kingdom,412,1
37,Andre van Staden,South Africa,316,1
37,#549792,United States of America,215,1
37,Rory Ackerman,Australia,274,1
37,#168574,Germany,398,1
37,Murray Trim,New Zealand,291,1
37,Vikash Bilotia,India,407,1
37,Fraser Buchanan,Canada,229,1
37,#768495,Italy,274,1
37,Marko Matkovic,Australia,220,1
37,Giorgi Urumashvili,Georgia,421,1
37,Ben Buring,France,353,1
37,Eddy Wijaya,Indonesia,240,1
37,Rachel Chia,Australia,328,1
37,Kazuhiko Haginiwa,Australia,268,1
37,Dawid Czerwinski,Poland,421,1
37,Tetsuki Ando,Switzerland,297,1
37,#899813,Peru,169,1
37,Sarah Fraser,Georgia,291,1
37,Jaqi Eringman,United States of America,277,1
37,Justin Platt,United States of America,432,1
37,Justin Sterling,United States of America,517,1
37,Matthew Song,Australia,251,1
37,Csanad Forika,Denmark,483,1
37,Anton Starke,Germany,421,1
37,Sergei Mochtchenkov,Ukraine,381,1
37,Yong Hai Yu,Canada,319,1
37,Michel Favilla,France,223,1
37,Kamil Leśniak,Poland,266,1
37,Kenny Hsu,United States of America,277,1
37,Pham Hoang Duy,Vietnam,153,1
37,Hunter Ashburn,United States of America,379,1
37,#176736,Ireland,249,1
37,Jose Leonardo Portillo Polanco,Mexico,398,1
37,#241394,Australia,189,1
37,Bo Rydobon,Thailand,294,1
37,#896473,Canada,195,1
37,Yung Lam,Australia,418,1
37,Paul Delvecchio,United States of America,353,1
37,Aida Zain,Australia,554,1
37,#449858,Japan,277,1
37,Dan Mayoh,Australia,568,1
37,Sean Pan,Singapore,571,1
37,Giorgi Matcharashvili,Georgia,432,1
